date,rank,name,artist,genre,lyrics
200908,23,Mad<U+00A0>(Feat. 언터쳐블),바다,가요 > 댄스,삐빠삐빠 삐빠뿌빠 뿌빠삐빠삐빠 삐빠뿌빠 뿌빠바다)I'm So MadI'm Mad언터쳐블)You Make Me Crazy!너를 보면 나는 미쳐 미쳐너는 나의 Baby네 옆으로 더 밀착 밀착Drive me crazy 난 M.A.D 매 매 매일이 지루하게 지나가 베일을 벗고 Look at me바다)첫눈에 반해버렸어 온몸이 자꾸 떨려요그대만 쳐다보고 있어 이순간에 일어나는 전기방금(Now)봤지만 내일도 보고(Love) 모레도 보고(Hot) 싶어요심장이 떨려(떨려) 떨려 정말로I'm So Mad Mad 나는 그대에게 빠졌어I'm So Crazy Crazy Mad Mad하염없이 빠져드는 나니까I'm So Sad(So Sick!) Crazy어쩔꺼야 너무 멋져 미쳐Mad Mad Mad I'm So Mad and CrazySad Sad Sad I'm So Sad 그대가 날 원한다면나를 원한다면 그냥 따라 갈래 나를 데려가줘요I'm So Mad삐빠삐빠 삐빠뿌빠 뿌빠누구보다 좀 더 자신있어 마음에 붐이 일어요감정이 주체 안 되는데 싫어하면은 어쩌나난생처음이야(Yoo) 야릇한 느낌(Feel) 부푸는 가슴 (Hot)멋있어심장이 떨려(떨려) 떨려 정말로I'm So Mad Mad 나는 그대에게 빠졌어I'm So Crazy Crazy Mad Mad하염없이 빠져드는 나니까I'm So Sad(So Sick!) Crazy어쩔꺼야 너무 멋져 미쳐!Mad Mad Mad I'm So Mad and CrazySad Sad Sad I'm So Sad 그대가 날 원한다면나를 원한다면 그냥 따라갈래 나를 데려가줘요I'm So Mad삐빠삐빠 삐빠뿌빠 뿌빠1 2 3 (Eventually)1 2 31 2 3 (Eventually)1 2 3 I'm So Mad숨을 참고 돌아보지 말고 나를 쳐다봐그대가 있어 내가 있어 천국을 향해 누워사뿐 안고서 그냥 평생 있어 준다면소원이 없을거야 My HeavenlyI'm So Mad Mad 나는 그대에게 빠졌어I'm So Crazy Crazy Mad Mad하염없이 빠져드는 나니까I'm So Sad(So Sick!) Crazy어쩔꺼야 너무 멋져 미쳐Mad Mad Mad I'm So Mad and CrazySad Sad Sad I'm So Sad 그대가 날 원한다면나를 원한다면 그냥 따라 갈래 나를 데려가줘요I'm So Mad
200908,24,죽도록 사랑해 2<U+00A0>(Feat. 조성모),MC몽,가요 > 랩/힙합,Say I Do 사랑을 약속해 Say I Do 변하지 않아 난그대만 Baby I make you smile make you mine 행복해 평생을 본대도 Say I Do 이게 바로 내 사랑이야 주는 것이 내겐 바로 기쁨이야 성냥처럼 버려져도 좋아 그저 너를 비추는 게 좋아 내 사랑은 마술 같아 컴컴한 밤도 대낮 같아 머리부터 발 끝까지 날 시원히 비추는 그대 내 사랑은 영원히 I'll be your only love till we D-i-e 빛나는 내 Beauty 마치 한 장면에 나온 Movie Scene 내 맘은 Uncontrollable my love is Unconditional 그토록 그대를 죽도록 죽도록 그대를 영원토록 (사랑해) Say I Do 사랑을 약속해 Say I Do 변하지 않아 난그대만 Baby I'll make you smile make you mind 행복해 평생을 본대도 Say I Do 너무 오랫동안 사랑하진 말라고 너무 많은 것을 보여주지 말라고 낡은 노래 낡은 옷처럼 무뎌져 질린다고 어쩜 그리도 사랑을 모를까 저마다의 잣대로 사랑을 평가해 사랑의 깊이는 아무도 모른채 사랑에 배불러 의미도 모른채 죽도록 사랑하는 것이 뭔지 이별하면 아픔은 또 뭔지 마음이 가난한 자들은 갈 수 없는 유토피아 사랑하는 이여 내가 울거든 그저 더 크게 웃어줘 사랑하는 이여 내가 죽거든 그저 소나기에 날 적셔줘 사랑은 말하지 않아도 사랑은 눈빛만 보아도 널 웃게 만드는 한 사람 바로 나 사랑은 늘 곁에 있잖아 사랑은 내 인생을 바꿔 놔줘 매일 날 꼭 안아줘 YOU GIVE ME THAT SEVENLUCK 그대 그림자만 봐도 난 배불러 내 인생을 바꿔 놔줘 매일 날 꼭 안아줘 YOU GIVE ME THAT SEVENLUCK 그대 그림자만 봐도 난 배불러 내 인생을 바꿔 놔줘 매일 날 꼭 안아줘 YOU GIVE ME THAT SEVENLUCK 그대 그림자만 봐도 난 배불러 내 인생을 바꿔 놔줘 매일 날 꼭 안아줘 YOU GIVE ME THAT SEVENLUCK 그대 그림자만 봐도 난 배불러
200908,25,Let`s Go Party,2NE1,가요 > 댄스,On y va a faire la Fete.ね 遊びに行こうfiesta.우리 파티가자LET'S GO PARTY!LET'S GO PARTY now work that body아름다운 이 밤이 너와 나를 부를 때LET'S GO PARTY now work that body네가 너무 그리운 오늘 같은 날엔 (2NE1)오늘은 girfriend들과처음 club 가는 날 가슴 설레어벌써 여덟 번째 옷을 입고여러 번 머릴 빗고거울만 보고 있어아직도 많은 시간이 남았지만 난 앞서 뭘 그리 설레는지 걱정 반 기대 반 망설이지만난 알아 that it's onLET'S GO PARTY now work that body아름다운 이 밤이 너와 나를 부를 때LET'S GO PARTY now work that body네가 너무 그리운 오늘 같은 날엔Now let your body work it(work work work work it)두 팔을 벌려 나를 감싸 안아봐이 순간을 잡아봐Now let my body work it(work work work work it)가슴을 열어 너의 맘을 보여봐지금 당장 show me a sign여기서 멈추지마but 서두르지마take it slow 리듬에 맡겨 보석보단 한 송이 장미꽃꽃보단 환한 미소가 날 움직인다고아직도 많은 시간이 남았지만난 앞서 (난 앞서) 왜 이리 설레는지걱정 반 기대 반 망설이지만난 알아 that it's onLET'S GO PARTY now work that body아름다운 이 밤이 너와 나를 부를 때LET'S GO PARTY now work that body네가 너무 그리운 오늘 같은 날엔Now let your body work it(work work work work it)두 팔을 벌려 나를 감싸 안아봐이 순간을 잡아봐Now let my body work it(work work work work it)가슴을 열어 너의 맘을 보여봐지금 당장 show me a sign아무말도 하지마 이미 준비된 이별이 우릴 반기겠지난 그대의 가슴 속 깊이 남아 Tonight Tonight tonight tonightTonight tonight tonightLET'S GO PARTY now work that body아름다운 이 밤이 너와 나를 부를 때LET'S GO PARTY now work that body네가 너무 그리운 오늘 같은 날엔Now let your body work it(work work work work it)두 팔을 벌려 나를 감싸 안아봐이 순간을 잡아봐Now let my body work it(work work work work it)가슴을 열어 너의 맘을 보여봐지금 당장 show me a sign
200908,28,Hot Stuff,다비치,가요 > 댄스,Hot Stuff 나에게 가까이 와봐 한 번 차가운 내맘을 깨봐타오를듯한 뜨거운 눈빛으로 내 맘에 불을 질러Hot Stuff 심장이 다 타도 좋아 한 번 사는거 가슴 뜨겁게매일 미친듯 불같은 사랑으로 내 마음 다 태워 널 사랑할래하루 또 지나도 늘 그렇고 그런 날 재미나고 화끈한 일 뭐 없을까휴대폰 속에 이름들 넘쳐나도 정작 이 밤 부를 사람 없는 걸외로웠던 나의 가슴속에 설렘으로 다가온 사람 너를 향해 가고 있잖아사랑아 내맘을 잘부탁해Hot Stuff 나에게 가까이 와봐 한 번 차가운 내맘을 깨봐타오를듯한 뜨거운 눈빛으로 내 맘에 불을 질러Hot Stuff 심장이 다 타도 좋아 한 번 사는거 가슴 뜨겁게매일 미친듯 붙같은 사랑으로 내 마음 다 태워 널 사랑할래때로는 세상이 지겹고 시시해도 곁에 있는 너 때문에 달콤해어두웠던 나의 가슴속을 행복으로 밝혀준 사람 눈물로 다 꺼트리지만사랑아 내맘을 잘부탁해Hot Stuff 나에게 가까이 와봐 한 번 차가운 내맘을 깨봐타오를듯한 뜨거운 눈빛으로 내 맘에 불을 질러Hot Stuff 심장이 다 타도 좋아 한 번 사는거 가슴 뜨겁게매일 미친듯 붙같은 사랑으로 내 마음 다 태워 널 사랑해너도 뜨겁게 날 사랑해줘 한 번 죽도록 내게 미쳐봐꺼지지 않을 영원한 불꽃처럼 사랑을 소리질러Hot Stuff 미지근 한건 난 싫어 한 번 사는거 가슴 뜨겁게후회없도록 내 맘을 다 주겠어 내 가슴 다 부셔 널 사랑할래
200908,30,The Leaders<U+00A0>(Feat. Teddy CL),G-DRAGON,가요 > 랩/힙합,Teddy]You don't really get better then thisDon't act like u ain't surprise!What's gonna to happen soon or later babyU could call us the leaders of new school (ha-ha!)wassup wassup wassup wassup wassupwassup wassup wassup wassup wassup!G.D]텔레비전에 내가 나오면 (whats up)죽었다 깨나도 못 이겨 즉 머리 끝부터 발 끝까지 다른 Swagger따라하기엔 벅차 이 스타일 다 내 꺼Today 예쁜이들 줄 서 (whats up)넌 나만 바라봐 What`s luv싸우지들 마 다 천천히 자 Come come here내가 이래서 피곤해 잘난건 알아가지곤Too fast to live too young to die몸집은 작지만 내 목소린 Gulliver나이는 적지만 이 바닥의 Sullivan한번 돌았다하면 warriorMy name is G G G G baby baby G D G D baby babyYou want fame?Playin your stupid little game?You should check ya girls phone that's my face on her framewassup wassup wassup wassup wassupwassup wassup wassup wassup wassup! (Lady~)wassup wassup wassup wassup wassup~wassup wassup wassup wassup wassup! Teddy]Now Everybody wanna know (whats up)With that boy named Teddy or what he up to내 머리 속 가락? 이미 네 선반 위에열 손가락? 오늘도 건반 위에옛 날에 태어났음 장군감Flow so deep 호흡은 잠수함잠수함은 빨러 빠르면 비행기 비행기는 fly fly하면 TeddyG.D be the ace C.L she a queen 합은 21 They black jack beat that BIg bang in your face blowNow take that We the leaders of the new school How you luv that?걸음걸인 당당 내 미래는 창창날 이기고 싶다면 그건 위험한 상상날 쳐다보는건 고급 무료관광Keep looking at my feet my shoes? They lanvinwassup wassup wassup wassup wassupwassup wassup wassup wassup wassup! (Lady~)wassup wassup wassup wassup wassup~wassup wassup wassup wassup wassup! C.L]We we we da we da leadersYou ain`t in the game you just cheerleaders내 나인 Ninteen vision은 HD머린 꽉 차있지 타고난 맵시이미 Cool함을 넘어서 난 차가워여러 번 무대에 불을 지핀 방화범Cuz I`m hot 언제나 신기록And this number 1 spot it`s my home sweet home날 따라하려 말아라굳이 할테면 해봐라맘 처럼 잘 돼나봐라I just do what I wanna 언제나 지킬껀 지킬줄아는 Lady 답게But I`m flipping and freaking it 아주 버릇 없게Ready or not here I comeWe don`t Care eh eh eh그 누가 앞에있건 망설이지말고 제발 어서 피해And i`m C.L the one and only baddest femalewassup wassup wassup wassup wassupwassup wassup wassup wassup wassup! (Lady~)wassup wassup wassup wassup wassupwassup wassup wassup wassup wassup!Ok be mad at me all you wantWe are some major league shitSo you just gotta stop hatin'and step a game up You know how we do itWe've been burning this shit from day 1So be thankful for your styleYou're welcome That's all me homieY.G baby0 9 til infinityOne
200908,31,울고 싶어 우는 사람이 있겠어 (Cry Mix),에이트(8Eight),가요 > 알앤비/어반,쉽게 말하지 좀 마 울지 말라 하지마 내 사랑을 뭐를 안다고 니가 뭘 안다고 잘 된 일이라 해 난 계속 울었어 넌 보내달라며 차갑게 굴었어 도대체 왜냐고 난 계속 물었어 난 무릎꿇었어 널 붙잡고 떠나지말랬지만 넌 대답대신 고개를 푹 숙였어 매일 아침마다 내 귀에 사랑을 말했던 그 입으로 오늘 넌 내게 이별을 말했어 너와의 미래가 다 없어졌어 너무 아파 너 없는 곳에 엎어졌어 쉽게 말하지 좀 마 울지 말라 하지마 내 사랑을 뭐를 안다고 니가 뭘 안다고 잘 된 일이라 해 울고 싶어 우는 사람이 어디 있겠어 웃어보려 해도 자꾸 눈물 나는 걸 너무 아파서 아파서 아파서 참아보려 해도 눈물이 나는 걸 울어 넌 쉽지만 난 제일 어려워 넌 웃지만 난 참 서러워 인정하기 힘든 이별의 순간을 긍정하는 니 태도 참 더러워 독한 술을 원샷 레몬은 입에도 안대사랑이 신물이 나서 난 안대를 껴야 될 정도로 눈물을 흘리고서야 겨우 널 한조각 떨궈냈네 더 좋은 사람 만나서 다시 시작하라고 차라리 잘 된 일이라고 그만 좀 하라고 그런 말 하지마 울고 싶어 우는 사람이 어디 있겠어 웃어보려 해도 자꾸 눈물 나는 걸 너무 아파서 아파서 아파서 참아보려 해도 눈물이 나는 걸 울어 아직도 보고싶은데 어떻게 잊어 내게는 너무 힘들어 너와의 이별 아직도 사랑하는데 어떻게 지워 널 보내야만 하는게 너무 아쉬워 나를 사랑해야 된다는 강박증을 넌 이제 다시 느낄 필요 없겠지 상처뿐인 내 심장안의 감각들은 심한 고통 앞에서도 기별없겠지 울고 싶어 우는 사람이 어디 있겠어 웃어보려 해도 자꾸 눈물 나는 걸 너무 아파서 아파서 아파서 참아보려 해도 눈물이 나는 걸그 사람을 만져 본 적 너는 없잖아 그 사람과 얘기 해 본 적도 없잖아 내가 어떻게 어떻게 어떻게 웃을 수 있겠어 잊을 수 있겠어 울어
200908,33,Hello<U+00A0>(Feat. 다라),G-DRAGON,가요 > 랩/힙합,Let's go U ain't got a girl right now? Well cuz you ain't got no game (I know) I'm a show u how to do it real quickG.D style (He's write it down) Here's some rules though One Put on sometin nice Two Don't be nervous Three Just be yourself (Yeap) Follow me now You just wanna be rap star삐딱한 모자 살짝 걸쳐주고 바진 힘껏 내려주고 하얀 운동화 빛나는 목걸이 (bling!) 걸을때도 꼭 리듬에 맞춰 표정또한 개구지게 인상써 왼손엔 MIC 오른손엔 Boombox입이 심심하다면 북치기 박치기 Yeah your nice & cool 이제 저기 Hip girl에게 Nice to meet you 그런 인사법은 비추 이상하게 쳐다 보잖아 Man i told you (Oh no~!) 눈치는 다 밥 말아먹었어 잘 나가다가 다 말아먹었어 But 기횐 다시 돌아오는 법 So Hollaback yo Hello 섹시 가이도 Hello 핸섬보이도 Hello Hello 먼저 말걸어 준다면 Hello 도도한 걸 Hello 귀여운 걸 Hello Hello 저기 잠시만요 Say helloSo you wanna be like model이번엔 좀 어려운데 일단은 가만히 있어도 화보를 찍어야 돼요 조금은 시크하게 센치하게 때론 (fashion)그냥 청바지에 흰티깔끔한 Suit 아니면 vintage Runway를 걷듯 멋스럽게 김치 인생이 Show like James DeanYeah your nice & cool You can do it too You don't see that? fool 그녀도 널 보네 힐끗 힐끗 여자의 자존심은 높은 하이힐 끝 네가 먼저 다가가 조심스레 눈은 지긋히 그건 게슴츠레 해차나 마시고 재밌는 영화도 Say I'll go any where you go Hello 섹시 가이도 Hello 핸섬보이도 Hello Hello 먼저 말걸어 준다면 Hello 도도한 걸 Hello 귀여운 걸 Hello Hello 저기 잠시만요 Say hello잠깐 실례합니다 (나도 잠깐 실례합니다) 나쁜 사람은 아냐 (표현이 서툴뿐인 걸) 용기내 여기까지 왔으니 don't say goodbye (그댈 처음본 순간 I'am falling in love with you girl) Hello 섹시 가이도 Hello 핸섬보이도 Hello Hello 먼저 말걸어 준다면 Hello 도도한 걸 Hello 귀여운 걸 Hello Hello 저기 잠시만요 Say helloLa la la la la laLa la la la la laLa la la la la la So So fresh with itHello~!Hello 섹시 가이도 Hello 핸섬보이도 Hello Hello 먼저 말걸어 준다면 Hello 도도한 걸 Hello 귀여운 걸 Hello Hello 저기 잠시만요 Say helloLa la la la la laLa la la la la laLa la la la la la
200908,35,장미,화요비,가요 > 발라드,사랑하면 그래 다들 사랑할 땐 그래안 보면 죽을 만큼 보고 싶대내가 처음이고 내가 마지막 일거래그래서 그래서 정말 다 믿었어사랑해 다 거짓말 미안해 다 거짓말다신 울지 않겠다고 다 믿지 않을 거라고가슴만 뛰면 전부 잊어버리잖아사랑한 척 하지마 미안한 척 하지마정말 너 밖에 없던 그 바보 같은 시간다시 또 후회하고 다짐해도니가 좋아사랑도 날 위해 이별까지도 날 위해그렇게 미안하면 왜 떠나가헤어지잔 니가 밉지 않은 내가 싫어가지마 가지마 제발 떠나지마사랑한 척 하지마 미안한 척 하지마다신 울지 않겠다고 다 믿지 않을 거라고가슴만 뛰면 전부 잊어버리잖아사랑해 다 거짓말 미안해 다 거짓말정말 너 밖에 없던 그 바보 같은 시간다시 또 후회하고 다짐해도니가 좋아사랑해 다 거짓말 미안해 다 거짓말다신 울지 않겠다고 다 믿지 않을 거라고가슴만 뛰면 전부 잊어버리잖아사랑한 척 하지마 미안한 척 하지마정말 너 밖에 없던 그 바보 같은 시간다시 또 후회하고 다짐해도니가 좋아
200908,36,고잉고잉 (Going Going),룰라,가요 > 댄스,오오오 높이 높이 높이 오오오 멀리 멀리 멀리오오오 빨리 빨리 빨리 오오오 뛰어봐 뛰어봐 뛰어봐오늘도 GOING 그대와 GOING 사랑을 GOING GOING GOING GOING GOING (1 more time!) 원 샷에 GOING 소리쳐 GOING 인생을 GOING GOING GOING GOING GOING 채리나>거기 그대 나의 스타일이야 다 다 다 필요없어 baby 너와 사랑할래 내내내내 내게로 와 오늘도 넌 나의 스타일이야 다 다 다 필요없어baby 너와 영원할래 오오오 올인할래 고영욱>언제나 행복해 좋아 너와나 수많은 사연도 많아이렇게 가다보면 우린 정말 후회없이 살 수 있을까이상민>그까짓 거 밀어붙여 서로를 겪고 GOING하고 사랑까지 한번에 겪어 부드럽고 아름답게 서로를 아껴끝까지 GOING하며 사랑에 합격김지현>GOING GOING GOING 같이 떠날래 더 기다릴 시간이 없어 GOING GOING GOING 이미 가슴에 난 가득히 넘치고 있어 오늘도 GOING 그대와 GOING 사랑을 GOING GOING GOING GOING GOING (1 more time!) 원 샷에 GOING 소리쳐 GOING 인생을 GOING GOING GOING GOING GOING 채리나>거기 그대 나의 스타일이야 다 다 다 필요없어 baby 너와 사랑할래 내내내내 내게로 와오늘도 넌 나의 스타일이야 다 다 다 필요없어baby 사랑해 니가 좋아 미미미 미치겠어고영욱> 이렇게 젊은 날에 밀어붙여볼래 시간이 흐르면 후회인생에 사랑에 즐거움에 GOING할래 그대와 함께 올인할래이상민>추억이 겹치고 현실에 닥쳐인생에 이치란 정해진 게 없어 그때도 그대로 GOING할 걸 사랑을 할걸 GOING할 걸 김지현>GOING GOING GOING 같이 떠날래 더 기다릴 시간이 없어 GOING GOING GOING 이미 가슴에 난 가득히 넘치고 있어이상민>MY LOVER PLEASE DON'T SAY IT OVER너의 생각에 미쳐 don't stop두근대는 내 심장소리 GOING에 together boom babnever say good bye baby 너와 나 한번 더 GOING해 다시 한번 다가 와 fire ma desireGOING에 불타오르는 내 두 눈을 바라 봐 오오오 높이 높이 높이 오오오 멀리 멀리 멀리오오오 빨리 빨리 빨리 오오오 뛰어봐 뛰어봐 뛰어봐GOING GOING GOING 같이 떠날래 더 기다릴 시간이 없어GOING GOING GOING 이미 가슴에 난 가득히 넘치고 있어오늘도 GOING 그대와 GOING 사랑을 GOING GOING GOING GOING GOING (1 more time!) 원 샷에 GOING 소리쳐 GOING 인생을 GOING GOING GOING GOING GOING
200908,38,Strong Girl,쥬얼리(Jewelry),가요 > 댄스,Hey Guy attention baby Strong GirlHa Ha so this is I got the changeThis Special right now take you athere row Hey Guy first nowTake it one it let me royIt got be mind니가 원하면 뭐든 가질 수 있어생각대로 느낌대로 It got be find니가 원하는걸 뭐든지 내게 말해화려한 불빛 황홀한 스테이지 위로 날 이끄는 걸(오늘 밤 Crazy tonight)뜨거운 눈빛 태양처럼 타올라 날 미치게 해Look at me now 느껴봐 내 마음 볼 수 있게이렇게 이렇게 이렇게 뜨거운 내 사랑들린다면 내게도 전해줄 수 있도록이렇게 이렇게 이렇게 날 안아주겠니AH AH AH AH AH AH AHAH AH AH AH AH AH AHLet me make a Strong GirlAH AH AH AH AH AH AHAH AH AH AH AH AH AHLet me make a Strong GirlTic toc tic toc 흘려버린 시간을 봐 not dont can stop 넌 끝이 없는 한숨만니 맘대로 니 멋대로 Can be get time아픈 상처는 모두 잊어주길 바래괴로운 눈물이 뜨겁게 타고내려 멈출 수 없어(울지 않을때도)때론 가슴이 차갑게 식어버려 느낄 수 없어Look at me now 느껴봐 내 마음 볼 수 있게이렇게 이렇게 이렇게 뜨거운 내 사랑들린다면 내게도 전해줄 수 있도록이렇게 이렇게 이렇게 날 안아주겠니AH AH AH AH AH AH AHAH AH AH AH AH AH AHLet me make a Strong GirlAH AH AH AH AH AH AHAH AH AH AH AH AH AHLet me make a Strong Girl날 떠나가던 사람 No more버린 나의 울며 Thinking No moreNever Never Never 웃지 않아왜에에에에에에에에 Why?Never mate you tryNever mate you true너만 있을게 the more more more (Hey)모든것을 mike we be are right 시작은 only you party tonightLook at me now 느껴봐 내 마음 볼 수 있게이렇게 이렇게 이렇게  뜨거운 내 사랑들린다면 내게도 전해줄 수 있도록이렇게 이렇게  이렇게 날 안아주겠니Look at me now 느껴봐 내 마음 볼 수 있게이렇게 이렇게 이렇게  뜨거운 내 사랑들린다면 내게도 전해줄 수 있도록이렇게 이렇게  이렇게 날 안아주겠니
200908,39,Breathe,G-DRAGON,가요 > 랩/힙합,I can`t breathe I can`t breatheI can`t breathe no more (yeah~)I can`t breathe no moreI can`t sleep no more어지러운 세상 이 차가운 도심속에 나 홀로I can't live no more butI can't stop no more눈을 감아도 이젠 들리지 않는 너의 그 숨결I cant deny it 고요히 잠든밤꿈 속에 나타난 넌 너무나 아름다와Hey gorgeous sweet amazing babyI know you want it baby 이 시간 만큼은 You & me hardcoreTil' you say no moreI can't breatheI can't breathe나를 조여오는 이 느낌이 싫지 않아I can't breatheI can't breathe아침이 밝아와도 난 깨고싶지 않아I can't breathe상상은 질렸어 난 절제를 잃었어모순된 상황 변함없는 건넌 나의 비 비 비 비너스 달 나라 건너 별 따면 해 저물어지금 이 순간만을 기다려 온 걸 I wonder I can't deny it 고요히 잠든밤꿈 속에 나타난 넌 너무나 아름다와Hey babyI know you want it baby이 시간 만큼은 You & me hardcoreLet's do it some moreI can't breatheI can't breathe나를 조여오는 이 느낌이 싫지 않아I can't breatheI can't breathe아침이 밝아와도 난 깨고싶지 않아I can't breatheI can't breathe나를 조여오는 이 느낌이 싫지 않아I can't breatheI can't breathe아침이 밝아와도 난 깨고싶지 않아I can't breathe가려진 커텐 사이로 oh- 날 부르는 그대의 손길이 이-살며시 내 침대로 와 ah-아무도 모르게 조용히 히-I can't breatheI can't breathe나를 조여오는 이 느낌이 싫지 않아I can't breatheI can't breathe아침이 밝아와도 난 깨고싶지 않아I can't breatheI can't breathe (I can't breathe no more)나를 조여오는 이 느낌이 싫지 않아I can't breathe (I can't breathe)I can't breathe (I can't breathe)아침이 밝아와도 난 깨고싶지 않아No no no I can't breatheYeah I can't breathe breathe breathe breathebreathe no more I can't breatheI can't breathe no more I can't breatheI can't breathe
200908,41,눈물도 아까워<U+00A0>(Feat. 현아 of 4minutes),나비(Navi),가요 > 일렉트로니카,관둬 가차없이 너랑 끝낼래너같은 남잔 필요없어대체 그럴꺼면 왜 나를 만나니딴 여자랑 잘해봐전화오면 내 눈치를 보며엄마라면서 항상 밖에 나가 받지집에 빨리 가봐야 한다며 누굴 만나러 간거야뻔한 거짓 말 이젠 집어쳐 여친 있단 말 왜 안 해모를줄 아니 내가 바보니이제 그만 난 손뗄래관둬 가차없이 너랑 끝낼래너같은 남잔 필요없어대체 그럴꺼면 왜 나를 만나니딴 여자랑 잘해봐웃겨 너 아니면 남자가 없니이젠 잡아도 소용없어 너도 딱 너같은 여자를 만나서 어디 한번 당해봐 바쁘다는 그 말만을 믿고 보고 싶어도 착하게 기다렸는데어젯밤엔 즐거웠단 문자나한테 잘못 온 거야내가 미쳤지 정신 나갔지그렇게 속고 또 속게정말 질렸어 니 그 불치병니가 불쌍할 뿐이야관둬 가차없이 너랑 끝낼래너같은 남잔 필요없어대체 그럴꺼면 왜 나를 만나니딴 여자랑 잘해봐웃겨 너 아니면 남자가 없니이젠 잡아도 소용없어 너도 딱 너같은 여자를 만나서 어디 한번 당해봐난 오직 너만을 사랑했는데너 땜에 흘렸던 눈물도 아까워하 하 하 웃겨 너 아니면 남자가 없니 나 같은 여잘 어디서 찾니 don`t ask me and get away나도 다른 남자를 만나 어디든지 자유롭게 밤낮 너 같은 놈 생각이 안나도록 즐기며 살래 bye냅둬 평생토록 그렇게 살게이제 난 아무 관심 없어됐어 울면 내가 돌아볼 줄 아니 천만에 날 잡지마
200908,45,나비효과<U+00A0>(Feat. SG워너비),MC몽,가요 > 랩/힙합,꽃 향기 따라 행복을 찾고픈 나비저 별빛과 닮은 넌 내게 사랑을 속삭여줘날 우주라 믿어줘 너란 별을 안을 수 있게함께 있어 고마워 넌 내게 영원한 작은 별 난 나비 그대는 꽃 향기 너의 눈 웃음에 천국을 걸어지금 심정 거짓말 조금 보태서 말하자면 내 목숨도 걸어주위에선 내 얼굴이 환해졌대 예전과는 사뭇 다른 여유랄까뭔가 다른 나의 미소랄까아무튼 너무 많이 달라졌대난 너에게 딱 달라 붙은 스티커내 입은 운명을 부르는 스피커날 봐 밤이건 낮이건 넌 나를 뛰게 하는 아킬레스건고단한 삶의 인생을 바꿔놓은 Butterfly Effect그대가 바로 나의 나비효과그대 사랑이 나의 나비효과 꽃 향기 따라 행복을 찾고픈 나비저 별빛과 닮은 넌 내게 사랑을 속삭여줘날 우주라 믿어줘 너란 별을 안을 수 있게함께 있어 고마워 넌 내게 영원한 작은 별 다들 사랑에 굶주린 듯해 외로움에 치를 떠는 듯해급하게 허겁지겁 밥을 먹듯 다들 체할 것 처럼 그렇게 사랑을 해가끔은 시기와 질투에 넘어져처음 사랑의 감정을 잃어 버려강렬한 사랑은 추억이 더해져 본래의 가치를 훨씬 뛰어넘어 Butterfly Effect 그걸 믿어 나의 선택 그대의 날갯짓 그 하나 하나가살며시 내 운명의 목표를 바꿔놔고단한 삶의 인생을 바꿔놓은 butterfly effect그대가 바로 나의 나비효과 그대 사랑이 나의 나비효과 저 별을 따라 (My love is like a butterfly)난 꿈꾸고 (Your love is like the clear blue sky)잠에서 깨어나 널 안을게내 사랑이 크다면 평생 나만 믿어주겠니함께 있어 고마워 난 너를 영원히 사랑해 꽃 향기 따라 행복을 찾고픈 나비저 별빛과 닮은 넌 내게 사랑을 속삭여줘날 우주라 믿어줘 너란 별을 안을 수 있게함께 있어 고마워 넌 내게 영원한 작은 별 눈부신 빛의 속도로 타임머신 타고그대와 나 붉은 빛 무지개를 걷고눈부신 빛의 속도로 타임머신 타고저 하늘의 몸을 실어 큰 구름을 걷고 눈부신 빛의 속도로 타임머신 타고그대와 나 붉은 빛 무지개를 걷고눈부신 빛의 속도로 타임머신 타고저 하늘의 몸을 실어 큰 구름을 걷고
